"","var_name","var_desc","var_type","class"
"709","ht229s6","Troublesome problems in past two years_persistent headaches",0,"numeric"
"710","ht229s7","Troublesome problems in past two years_severe fatigue or exhaustion",0,"numeric"
"711","ht229s8","Troublesome problems in past two years_wheezing or whistling sound from the ches",0,"numeric"
"712","ht229s9","Troublesome problems in past two years_cough with or without phlegm",0,"numeric"
"713","ht229s10","Troublesome problems in past two years_none",0,"numeric"
"714","ht230","Number of days lay in bed due to illness",0,"numeric"
"715","ht231","Status of childhood health",0,"numeric"
"716","ht232_proxy","Status of childhood health_proxy",0,"numeric"
"717","ht233","Ever bedridden month or more during childhood",0,"numeric"
"718","ht234","Missed school due to health problem during childhood",0,"numeric"
"719","ht235","Financial status of family during childhood",0,"numeric"
"720","ht236_month","Last menstrual period_month",0,"numeric"
"721","ht236_year","Last menstrual period_year",0,"numeric"
"722","ht237","Women's health problem",0,"numeric"
"723","ht237_other","Women's health problem_other specified",1,"character"
"724","ht237s1","Women's health problem_hot flashes",0,"numeric"
"725","ht237s2","Women's health problem_per vaginal bleeding",0,"numeric"
"726","ht237s3","Women's health problem_foul smelling vaginal discharge",0,"numeric"
"727","ht237s4","Women's health problem_uterus prolapses",0,"numeric"
"728","ht237s5","Women's health problem_mood swings/irritability",0,"numeric"
"729","ht237s6","Women's health problem_fibroid/cyst",0,"numeric"
"730","ht237s7","Women's health problem_dry vagina causing painful intercours",0,"numeric"
"731","ht237s8","Women's health problem_other",0,"numeric"
"732","ht237s9","Women's health problem_none",0,"numeric"
"733","ht238","Consultation or treatment_women's health problems",0,"numeric"
"734","ht239","Undergone hysterectomy",0,"numeric"
"735","ht240","Reason for hysterectomy",0,"numeric"
"736","ht240_other","Reason for hysterectomy_other specified",1,"character"
"737","ht240s1","Reason for hysterectomy_excessive menstrual bleeding/pain",0,"numeric"
"738","ht240s2","Reason for hysterectomy_fibroids/cysts",0,"numeric"
"739","ht240s3","Reason for hysterectomy_uterine disorders (rupture)/injury",0,"numeric"
"740","ht240s4","Reason for hysterectomy_cancer",0,"numeric"
"741","ht240s5","Reason for hysterectomy_uterine prolapse",0,"numeric"
"742","ht240s6","Reason for hysterectomy_severe postpartum hemorrhage",0,"numeric"
"743","ht240s7","Reason for hysterectomy_other",0,"numeric"
"744","ht240s8","Reason for hysterectomy_reason not known",0,"numeric"
"745","ht241","Pap smear test in past 2 years",0,"numeric"
"746","ht242","Mammogram  in past 2 years",0,"numeric"
"747","ht300","Impairment or health problem that limits kind or amount of paid work",0,"numeric"
"748","ht301","Any form of physical or mental impairment",0,"numeric"
"749","ht302","form of impairment",0,"numeric"
"750","ht302s1","Form of impairment_physical impairment such as lower body or upper body",0,"numeric"
"751","ht302s2","Form of impairment_mental impairment such as intellectual, cognition, or learn",0,"numeric"
"752","ht302s3","Form of impairment_hearing impairment",0,"numeric"
"753","ht302s4","Form of impairment_visual impairment",0,"numeric"
"754","ht302s5","Form of impairment_speech impairment such as speech production, lang",0,"numeric"
"755","ht303","Difficulty in walking 100 yards",0,"numeric"
"756","ht304","Difficulty in sitting for 2 hours or more",0,"numeric"
"757","ht305","Difficulty in getting up from a chair after sitting for long period",0,"numeric"
"758","ht306","Difficulty in climbing one flight of stairs without resting",0,"numeric"
"759","ht307","Difficulty in stooping, kneeling or crouching",0,"numeric"
"760","ht308","Difficulty in reaching or extending arms above shoulder level (either arm)",0,"numeric"
"761","ht309","Difficulty in pulling or pushing large objects",0,"numeric"
"762","ht310","Difficulty to lift or carry weights over 5 kilos,like a heavy bag of groceries",0,"numeric"
"763","ht311","Difficulty in picking up a coin from a table",0,"numeric"
"764","ht401","Difficulty with dressing, including putting on chappals, shoes",0,"numeric"
"765","ht402","Difficulty with walking across a room",0,"numeric"
"766","ht403","Difficulty with bathing",0,"numeric"
"767","ht404","Difficulty with eating",0,"numeric"
"768","ht405","Difficulty with getting in or out of bed",0,"numeric"
"769","ht406","Difficulty with using the toilet, including getting up and down",0,"numeric"
"770","ht407","Difficulty with preparing a hot meal",0,"numeric"
"771","ht408","Difficulty with shopping for groceries",0,"numeric"
"772","ht409","Difficulty with making telephone calls",0,"numeric"
"773","ht410","Difficulty with taking medications",0,"numeric"
"774","ht411","Difficulty with doing work around the house or garden",0,"numeric"
"775","ht412","Difficulty with managing money, such as paying bills and keeping track of expens",0,"numeric"
"776","ht413","Difficulty with getting around or finding address in unfamiliar place",0,"numeric"
"777","ht414","Assistance of supportive aids for daily life",0,"numeric"
"778","ht415","Hearing Aid",0,"numeric"
"779","ht416","Spectacles/contact lenses ",0,"numeric"
"780","ht417","Denture",0,"numeric"
"781","ht418","Walker/ walking sticks",0,"numeric"
"782","ht419","Wheel chairs",0,"numeric"
"783","ht420","Adjustable shower stools /Commodes ",0,"numeric"
"784","ht421","Back/ neck collar",0,"numeric"
"785","ht422"," Orthesis and prosthesis",0,"numeric"
"786","ht423","Others",0,"numeric"
"787","ht423_other","Other difficulty ",1,"character"
"788","ht424","Help from anyone",0,"numeric"
"789","ht425","Number of helpers",0,"numeric"
"790","ht426","Name of the helper",0,"numeric"
"791","ht426_hh","Household Member list",0,"numeric"
"792","ht427","Realationship with the helper",0,"numeric"
"793","ht427_other","Relationship of helper to Respondent other ",1,"character"
"794","ht428","Help for how many days in the last month",0,"numeric"
"795","ht429","Assist_you working hours per day",0,"numeric"
"796","ht430","Payment for the help",0,"numeric"
"797","ht431","Respondent receive assistance in answering this section",0,"numeric"
"798","ht432","Help for answering questions",0,"numeric"
"799","ht432_other","Helped the respondent in answering - other",1,"character"
"800","fm301","Blood relation with the spouse",0,"numeric"
"801","fm302a","Number of pregnancies",0,"numeric"
"802","fm302b","Number of live births",0,"numeric"
"803","fm302c","Number of still births",0,"numeric"
"804","fm302d","Number of spontaneous abortions or miscarriages",0,"numeric"
"805","fm302e","Count of  Medical Termination of Pregnancy (MTP)",0,"numeric"
"806","fm303","Family history of hypertension",0,"numeric"
"807","fm303s1","Hypertension  1 Father",0,"numeric"
"808","fm303s2","Hypertension  2 Mother",0,"numeric"
"809","fm303s3","Hypertension  3 Brother",0,"numeric"
"810","fm303s4","Hypertension  4 Sister",0,"numeric"
"811","fm303s5","Hypertension  5 Children",0,"numeric"
"812","fm303s6","Hypertension  6 Grandchildren",0,"numeric"
"813","fm303s7","Hypertension  7 None",0,"numeric"
"814","fm304","Family history of diabetes",0,"numeric"
"815","fm304s1","Diabetes 1 Father",0,"numeric"
"816","fm304s2","Diabetes 2 Mother",0,"numeric"
"817","fm304s3","Diabetes 3 Brother",0,"numeric"
"818","fm304s4","Diabetes 4 Sister",0,"numeric"
"819","fm304s5","Diabetes 5 Children",0,"numeric"
"820","fm304s6","Diabetes 6 Grandchildren",0,"numeric"
"821","fm304s7","Diabetes 7 None",0,"numeric"
"822","fm305","Family history of heart disease",0,"numeric"
"823","fm305s1","Heart disease 1 Father",0,"numeric"
"824","fm305s2","Heart disease 2 Mother",0,"numeric"
"825","fm305s3","Heart disease 3 Brother",0,"numeric"
"826","fm305s4","Heart disease 4 Sister",0,"numeric"
"827","fm305s5","Heart disease 5 Children",0,"numeric"
"828","fm305s6","Heart disease 6 Grandchildren",0,"numeric"
"829","fm305s7","Heart disease 7 None",0,"numeric"
"830","fm306","Family history of stroke",0,"numeric"
"831","fm306s1","Stroke 1 Father",0,"numeric"
"832","fm306s2","Stroke 2 Mother",0,"numeric"
"833","fm306s3","Stroke 3 Brother",0,"numeric"
"834","fm306s4","Stroke 4 Sister",0,"numeric"
"835","fm306s5","Stroke 5 Children",0,"numeric"
"836","fm306s6","Stroke 6 Grandchildren",0,"numeric"
"837","fm306s7","Stroke 7 None",0,"numeric"
"838","fm307","Family history of cancer",0,"numeric"
"839","fm307s1","Cancer 1 Father",0,"numeric"
"840","fm307s2","Cancer 2 Mother",0,"numeric"
"841","fm307s3","Cancer 3 Brother",0,"numeric"
"842","fm307s4","Cancer 4 Sister",0,"numeric"
"843","fm307s5","Cancer 5 Children",0,"numeric"
"844","fm307s6","Cancer 6 Grandchildren",0,"numeric"
"845","fm307s7","Cancer 7 None",0,"numeric"
"846","fm308","Family history of alzheimers disease",0,"numeric"
"847","fm308s1","Alzheimers disease 1 Father",0,"numeric"
"848","fm308s2","Alzheimers disease 2 Mother",0,"numeric"
"849","fm308s3","Alzheimers disease 3 Brother",0,"numeric"
"850","fm308s4","Alzheimers disease 4 Sister",0,"numeric"
"851","fm308s5","Alzheimers disease 5 Children",0,"numeric"
"852","fm308s6","Alzheimers disease 6 Grandchildren",0,"numeric"
"853","fm308s7","Alzheimers disease 7 None",0,"numeric"
"854","fm309","Family history of parkinsons disease",0,"numeric"
"855","fm309s1","Parkinsons disease 1 Father",0,"numeric"
"856","fm309s2","Parkinsons disease 2 Mother",0,"numeric"
"857","fm309s3","Parkinsons disease 3 Brother",0,"numeric"
"858","fm309s4","Parkinsons disease 4 Sister",0,"numeric"
"859","fm309s5","Parkinsons disease 5 Children",0,"numeric"
"860","fm309s6","Parkinsons disease 6 Grandchildren",0,"numeric"
"861","fm309s7","Parkinsons disease 7 None",0,"numeric"
"862","fm310","Family history of psychotic disorder",0,"numeric"
"863","fm310s1","Psychotic Disorder 1 Father",0,"numeric"
"864","fm310s2","Psychotic Disorder 2 Mother",0,"numeric"
"865","fm310s3","Psychotic Disorder 3 Brother",0,"numeric"
"866","fm310s4","Psychotic Disorder 4 Sister",0,"numeric"
"867","fm310s5","Psychotic Disorder 5 Children",0,"numeric"
"868","fm310s6","Psychotic Disorder 6 Grandchildren",0,"numeric"
"869","fm310s7","Psychotic Disorder 7 None",0,"numeric"
"870","fm311","History of birth defects or congenital disorders in children",0,"numeric"
"871","fm312","family history of Disorder/Defects",0,"numeric"
"872","fm312s1","family history of Disorder/Defects 1 Intellectual disability/developmental delay",0,"numeric"
"873","fm312s2","family history of Disorder/Defects 2 Short stature (as opposed to average height",0,"numeric"
"874","fm312s3","family history of Disorder/Defects 3 Vision/hearing loss detected shortly after ",0,"numeric"
"875","fm312s4","family history of Disorder/Defects 4 Blood disorders",0,"numeric"
"876","fm312s5","family history of Disorder/Defects 5 Congenital Heart Defects",0,"numeric"
"877","fm312s6","family history of Disorder/Defects 6 Congenital Metabolic Disorders",0,"numeric"
"878","fm312s7","family history of Disorder/Defects 7 Physical anomalies (absence of any body par",0,"numeric"
"879","fm313","present at the interview",0,"numeric"
"880","fm313_other","present at the interview_other",1,"character"
"881","fm313s1","present at the interview 1 Spouse/partner",0,"numeric"
"882","fm313s2","present at the interview 2 Son ",0,"numeric"
"883","fm313s3","present at the interview 3 Daughter ",0,"numeric"
"884","fm313s4","present at the interview 4 Son- in-law",0,"numeric"
"885","fm313s5","present at the interview 5 Daughter-in-law",0,"numeric"
"886","fm313s6","present at the interview 6 Grandchild",0,"numeric"
"887","fm313s7","present at the interview 7 Parent",0,"numeric"
"888","fm313s8","present at the interview 8 Parent-in-law",0,"numeric"
"889","fm313s9","present at the interview 9 Brother ",0,"numeric"
"890","fm313s10","present at the interview 10 Sister ",0,"numeric"
"891","fm313s11","present at the interview 11 Grandparent",0,"numeric"
"892","fm313s12","present at the interview 12 Other relative",0,"numeric"
"893","fm313s13","present at the interview 13 Servant",0,"numeric"
"894","fm313s14","present at the interview 14 Friend ",0,"numeric"
"895","fm313s15","present at the interview 15 Other, please specify FM313_other",0,"numeric"
"896","fm313s16","present at the interview 16 No one",0,"numeric"
"897","fm314","Respondent receive assistance in answering this section",0,"numeric"
"898","fm315","Helping the respondent",0,"numeric"
"899","fm315_other","Helped the respondent in answering - other",1,"character"
"900","mh002","Orientation_date",0,"numeric"
"901","mh003","Orientation_month",0,"numeric"
"902","mh004","Orientation_year",0,"numeric"
"903","mh005","Oriantation_day of the week",0,"numeric"
"904","mh006","Orientation_place used for",0,"numeric"
"905","mh007","Orientation_village/town/city",0,"numeric"
"906","mh008","Orientation_landmark",0,"numeric"
"907","mh009","Orientation_district name",0,"numeric"
"908","mh011","Immediate word recall_list number",0,"numeric"
"909","mh012","Immediate word recall_number of correct words recalled",0,"numeric"
"910","mh012_word","Immediate word recall_specific word",0,"numeric"
"911","mh012_words1","Immediate word recall_word 1",0,"numeric"
"912","mh012_words2","Immediate word recall_word 2",0,"numeric"
"913","mh012_words3","Immediate word recall_word 3",0,"numeric"
"914","mh012_words4","Immediate word recall_word 4",0,"numeric"
"915","mh012_words5","Immediate word recall_word 5",0,"numeric"
"916","mh012_words6","Immediate word recall_word 6",0,"numeric"
"917","mh012_words7","Immediate word recall_word 7",0,"numeric"
"918","mh012_words8","Immediate word recall_word 8",0,"numeric"
"919","mh012_words9","Immediate word recall_word 9",0,"numeric"
"920","mh012_words10","Immediate word recall_word 10",0,"numeric"
"921","mh013","Immediate word recall_number of words recalled incorrectly",0,"numeric"
"922","mh014","Immediate word recall problems occurred_other specified",0,"numeric"
"923","mh014_other","Problems occurred in relation to word recall -other",1,"character"
"924","mh014s1","Immediate word recall problems occurred_hearing difficulty",0,"numeric"
"925","mh014s2","Immediate word recall problems occurred_interruption",0,"numeric"
"926","mh014s3","Immediate word recall problems occurred_other",0,"numeric"
"927","mh014s4","Immediate word recall problems occurred_no problem",0,"numeric"
"928","mh016_correct","Verbal fluency_number of animals/birds named correctly",0,"numeric"
"929","mh016_incorrect","Verbal fluency_number of animals/birds named incorrectly",0,"numeric"
"930","mh017","Verbal fluency_incorrect naming",0,"numeric"
"931","mh018","Verbal fluency_repetition",0,"numeric"
"932","mh019","Object naming_name of the first object shown",0,"numeric"
"933","mh020","Object naming_name of the second object shown",0,"numeric"
"934","mh021","Number series_missing value-block 4",0,"numeric"
"935","mh021_practice1","Number series_missing value-practice box 1",0,"numeric"
"936","mh021_practice2","Number series_missing value-practice box 2",0,"numeric"
"937","mh021a","Number series_verbal consent",0,"numeric"
"938","mh022","Number series_missing value-block 7",0,"numeric"
"939","mh023","Number series_missing value-block 11",0,"numeric"
"940","mh024","Number series_missing value-block 1",0,"numeric"
"941","mh025","Number series_missing value-block 2",0,"numeric"
"942","mh026","Number series_missing value-block 3",0,"numeric"
"943","mh027","Number series_missing value-block 5",0,"numeric"
"944","mh028","Number series_missing value-block 6",0,"numeric"
"945","mh029","Number series_missing value-block 8",0,"numeric"
"946","mh030","Number series_missing value-block 9",0,"numeric"
"947","mh031","Number series_missing value-block 10",0,"numeric"
"948","mh032","Number series_missing value-block 12",0,"numeric"
"949","mh033","Number series_missing value-block 13",0,"numeric"
"950","mh034","Number series_missing value-block 14",0,"numeric"
"951","mh035_left","Number series_left missing value-block 15",0,"numeric"
"952","mh035_right","Number series_right missing value-block 15",0,"numeric"
"953","mh036","Numeric ability_aptness to count backward",0,"numeric"
"954","mh037","Numeric ability_time taken to count backward beginning with 20",0,"numeric"
"955","mh038","Numeric ability_to count backward",0,"numeric"
"956","mh038_1","Numeric ability_R counted correctly up to",0,"numeric"
"957","mh038_2","Numeric ability_R counted incorrectly but counted correctly up to",0,"numeric"
"958","mh039","Numeric ability_time taken to count backward beginning with 100",0,"numeric"
"959","mh040","Serial 7s_one hundred minus 7 equals",0,"numeric"
"960","mh040_answer","Serial 7s_first answer",0,"numeric"
"961","mh041","Serial 7s_second answer",0,"numeric"
"962","mh042","Serial 7s_third answer",0,"numeric"
"963","mh043","Serial 7s_fourth answer",0,"numeric"
"964","mh044","Serial 7s_fifth answer",0,"numeric"
"965","mh045","Serial 7s_respondent score",0,"numeric"
"966","mh046","Computation_sale in shop",0,"numeric"
"967","mh047","Computation_lottery winning",0,"numeric"
"968","mh048","Literacy & executive function_ability to read and act out",0,"numeric"
"969","mh049","Literacy & executive function_sentence on weather",0,"numeric"
"970","mh050","Literacy & executive function_following the direction of task",0,"numeric"
"971","mh051","Drawing_two pentagons overlapped",0,"numeric"
"972","mh052","Drawing_clock contour",0,"numeric"
"973","mh053","Drawing_clock number",0,"numeric"
"974","mh054","Drawing_clock hands",0,"numeric"
"975","mh056","Delayed word recall_number of correct words recalled",0,"numeric"
"976","mh056_word","Delayed word recall_specific word",0,"numeric"
"977","mh056_words1","Delayed word recall_word 1",0,"numeric"
"978","mh056_words2","Delayed word recall_word 2",0,"numeric"
"979","mh056_words3","Delayed word recall_word 3",0,"numeric"
"980","mh056_words4","Delayed word recall_word 4",0,"numeric"
"981","mh056_words5","Delayed word recall_word 5",0,"numeric"
"982","mh056_words6","Delayed word recall_word 6",0,"numeric"
"983","mh056_words7","Delayed word recall_word 7",0,"numeric"
"984","mh056_words8","Delayed word recall_word 8",0,"numeric"
"985","mh056_words9","Delayed word recall_word 9",0,"numeric"
"986","mh056_words10","Delayed word recall_word 10",0,"numeric"
"987","mh057","Delayed word recall_any interruptions during test",0,"numeric"
"988","mh058","Assistance for MH section",0,"numeric"
"989","mh059","Relationship of helping person with respondent",0,"numeric"
"990","mh059_other","Relationship of helping person with respondent_other specified",1,"character"
"991","mh101","Rating of the memory at present",0,"numeric"
"992","mh102","Comparison of present and past memory status of a friend or relative",0,"numeric"
"993","mh104","Remembering general information about family and friends",0,"numeric"
"994","mh105","Remembering things happened recently",0,"numeric"
"995","mh106","Recalling conversation a few days later",0,"numeric"
"996","mh107","Remembering her/his address and telephone number",0,"numeric"
"997","mh108","Remembering day or month",0,"numeric"
"998","mh109","Remembering where things are usually kept",0,"numeric"
"999","mh110","Remembering the changed location of things",0,"numeric"
"1000","mh111","Knowing about work of familiar machine around house",0,"numeric"
"1001","mh112","Learning to use new gadgets or machines around house",0,"numeric"
"1002","mh113","Learning about new things in general",0,"numeric"
"1003","mh114","Following a story in a book or on TV",0,"numeric"
"1004","mh115","Making decision on everyday matters",0,"numeric"
"1005","mh116","Handling money for shopping",0,"numeric"
"1006","mh117","Handling financial matters",0,"numeric"
"1007","mh118","Handling other everyday arithmetic problems",0,"numeric"
"1008","mh119","Use of intelligence to understand reason",0,"numeric"
"1009","mh121","Ever get lost in a familiar environment",0,"numeric"
"1010","mh122","Ever wander off and not return",0,"numeric"
"1011","mh123","Respondent be left alone for an hour ",0,"numeric"
"1012","mh124","Ever wander off and not return",0,"numeric"
"1013","mh125","Being angry or hostile for no reason",0,"numeric"
"1014","mh126","Proxy_receive assistance",0,"numeric"
"1015","mh127","Relationship with the assisted person",0,"numeric"
"1016","mh127_other","Relationship to respondent- other",1,"character"
"1017","mh201","Feeling of sad, blue, or depressed for two weeks or more in a row",0,"numeric"
"1018","mh202","Worsening of the  feelings of being sad, blue, or depressed during two weeks",0,"numeric"
"1019","mh203","Frequency of feeling of being sad, blue, or depressed during those two weeks",0,"numeric"
"1020","mh204","Lost interest during those two weeks",0,"numeric"
"1021","mh205","Feel more tired or low in energy than usual duing two weeks",0,"numeric"
"1022","mh206","Lost appetite during two weeks",0,"numeric"
"1023","mh207","Increase in appetite during those two weeks",0,"numeric"
"1024","mh208","Lot of trouble in concentrating than usual during two weeks",0,"numeric"
"1025","mh209","Feeling down on themselves and no good or worthless during those two weeks",0,"numeric"
"1026","mh210"," Thinking a lot about death during those two weeks",0,"numeric"
"1027","mh211","Trouble in falling asleep than usual during those two weeks",0,"numeric"
"1028","mh212","Frequency of problem with falling asleep during those two weeks",0,"numeric"
"1029","mh213","Total weeks spent with feeling of being sad, blue, or depressed ",0,"numeric"
"1030","mh214","Lost interest in most things like hobbies, work, or activities",0,"numeric"
"1031","mh215","Period of complete loss of interest for two weeks during last 12 months",0,"numeric"
"1032","mh216","Frequency of feeling of complete loss of interest during two weeks ",0,"numeric"
"1033","mh217"," Feeling tired out or low on energy all the time during those two weeks ",0,"numeric"
"1034","mh218","Lost appetite during two weeks",0,"numeric"
"1035","mh219","More trouble in concentrating than usual during two weeks",0,"numeric"
"1036","mh220","Feeling down on themselves, no good or worthless during those two weeks",0,"numeric"
"1037","mh221","Thinking of death during last two weeks",0,"numeric"
"1038","mh222","More trouble falling asleep during those two weeks",0,"numeric"
"1039","mh223","Lost interest in most things like hobbies, work, or activities out of past 52 we",0,"numeric"
"1040","hb001","Ever smoked  or used smokeless tobacco",0,"numeric"
"1041","hb002_age","Age when respondent first started tobacco consumption",0,"numeric"
"1042","hb002_year","Year when respondent first started tobacco consumption",0,"numeric"
"1043","hb002_yearsago","Years ago respondent first started tobacco consumption",0,"numeric"
"1044","hb003"," Type of tobacco product",0,"numeric"
"1045","hb003_a","Currently smoke any tobacco products",0,"numeric"
"1046","hb004","Number of cigarettes, bidis, cigars, cheroot etc use in a day",0,"numeric"
"1047","hb005_age","Age when respondent completely stop smoking",0,"numeric"
"1048","hb005_year","Year when respondent quit smoking",0,"numeric"
"1049","hb005_yearsago","Years ago respondent totally stopped smoking",0,"numeric"
"1050","hb006","Currently consume any smokeless tobacco ",0,"numeric"
"1051","hb007","Tobacco consumed per day",0,"numeric"
"1052","hb008","Tobacco normally consumed per week or per day",0,"numeric"
"1053","hb009","Times of chewing tobacco, pan masala, etc",0,"numeric"
"1054","hb010","Times per day/Week",0,"numeric"
"1055","hb011_age","Age of total stoppage of consuming smokeless tobacco.",0,"numeric"
"1056","hb011_year","Year when respondent totally stop consuming smokeless tobacco",0,"numeric"
"1057","hb011_yearsago","Years ago respondent totally stop consuming smokeless tobacco",0,"numeric"
"1058","hb101","Ever consumed any alcoholic beverages",0,"numeric"
"1059","hb102_age","Age of first consume alcoholic beverages",0,"numeric"
"1060","hb102_year","Year when respondent first consume alcohol",0,"numeric"
"1061","hb103","Number of times respondent have had alcohol ",0,"numeric"
"1062","hb104","Type of drinks ",0,"numeric"
"1063","hb104_other","Type of drinks - other",1,"character"
"1064","hb105","Average drinks in last 3 months",0,"numeric"
"1065","hb106","Frequency of consumption of 5 or more drinks on one occasion ",0,"numeric"
"1066","hb107","Ever felt of cut down on drinking",0,"numeric"
"1067","hb108","People ever annoyed you by criticizing drinking",0,"numeric"
"1068","hb109","Felt bad or guilty about drinking",0,"numeric"
"1069","hb110","Ever taken a drink in morning",0,"numeric"
"1070","hb211","Engage in vigorous activities",0,"numeric"
"1071","hb212","Time spent on vigorous activity ",0,"numeric"
"1072","hb213","Engage in moderate energetic activities",0,"numeric"
"1073","hb214"," Time spent on moderate activity",0,"numeric"
"1074","hb215","Involvement in activities like yoga, meditation, asana, pranayams etc.",0,"numeric"
"1075","hb216","Time spent on doing activities like yoga, meditation, asana, pranayams etc.",0,"numeric"
"1076","hb217","Assistance required in answering",0,"numeric"
"1077","hb218","Who help the respondent to answer",0,"numeric"
"1078","hb218_other","Relationship with respondent - other",1,"character"
"1079","fo230","Ever reduce the size of your meals or skip meals",0,"numeric"
"1080","fo231"," Eat enough food of your choice ",0,"numeric"
"1081","fo232","Hungry but didnt eat",0,"numeric"
"1082","fo233","Not eat for a whole day",0,"numeric"
"1083","fo234","Lost weight in the last 12 months ",0,"numeric"
"1084","fo235","Assistance required in answering ",0,"numeric"
"1085","fo236","Who helped the respondent in answering",0,"numeric"
"1086","fo236_other","Who helped the respondent in answering-other",1,"character"
"1087","hc002","Visit to Health care facility",0,"numeric"
"1088","hc002_other","Visit to Health care facility - other",1,"character"
"1089","hc002s1","Visit to Health care facility 1 Health post/sub centers",0,"numeric"
"1090","hc002s2","Visit to Health care facility 2 Primary health center/Urban Health Center",0,"numeric"
"1091","hc002s3","Visit to Health care facility 3 Community health center ",0,"numeric"
"1092","hc002s4","Visit to Health care facility 4 District / Sub-district hospital ",0,"numeric"
"1093","hc002s5","Visit to Health care facility 5 Government/tertiary hospital",0,"numeric"
"1094","hc002s6","Visit to Health care facility 6 Govt. AYUSH hospital",0,"numeric"
"1095","hc002s7","Visit to Health care facility 7 Private hospital/nursing home",0,"numeric"
"1096","hc002s8","Visit to Health care facility 8 Private clinic (OPD based services)",0,"numeric"
"1097","hc002s9","Visit to Health care facility 9 NGO/Charity/Trust/Church-run hospital",0,"numeric"
"1098","hc002s10","Visit to Health care facility 10 Private AYUSH hospital",0,"numeric"
"1099","hc002s11","Visit to Health care facility 11 Health camp",0,"numeric"
"1100","hc002s12","Visit to Health care facility 12 Mobile healthcare unit",0,"numeric"
"1101","hc002s13","Visit to Health care facility 13 Pharmacy/drugstore",0,"numeric"
"1102","hc002s14","Visit to Health care facility 14 Home visit  ",0,"numeric"
"1103","hc002s15","Visit to Health care facility 15 Other, please specify HC002_other",0,"numeric"
"1104","hc002s16","Visit to Health care facility 16 None",0,"numeric"
"1105","hc003","Consult to health care providers",0,"numeric"
"1106","hc003_other","Consult to health care providers - other",1,"character"
"1107","hc003s1","Consult to health care providers 1 Doctor (with MBBS, including surgeon, physici",0,"numeric"
"1108","hc003s2","Consult to health care providers 2 AYUSH practitioner ( : Ayurveda /unani/ siddh",0,"numeric"
"1109","hc003s3","Consult to health care providers 3 Dentist ",0,"numeric"
"1110","hc003s4","Consult to health care providers 4 Nurse/midwife",0,"numeric"
"1111","hc003s5","Consult to health care providers 5 Physiotherapist  ",0,"numeric"
"1112","hc003s6","Consult to health care providers 6 Pharmacist ",0,"numeric"
"1113","hc003s7","Consult to health care providers 7 Traditional /Folk healers (tribal medicine/bh",0,"numeric"
"1114","hc003s8","Consult to health care providers 8 Other, please specify HC003_other",0,"numeric"
"1115","hc003s9","Consult to health care providers 9 None",0,"numeric"
"1116","hc004","Reasons of last visit to the healthcare facility",0,"numeric"
"1117","hc004_other","Reason of last visit to the healthcare facility- other",1,"character"
"1118","hc004s1","Reasons of last visit to the healthcare facility 1 Preventive checkup",0,"numeric"
"1119","hc004s2","Reason of last visit to the healthcare facility 2 Regular treatment",0,"numeric"
"1120","hc004s3","Reasons of last visit to the healthcare facility 3 Sickness",0,"numeric"
"1121","hc004s4","Reasons of last visit to the healthcare facility 4 Injury/Violence",0,"numeric"
"1122","hc004s5","Reason of last visit to the healthcare facility 5 Others",0,"numeric"
"1123","hc005","Main reason for not seeking a visit",0,"numeric"
"1124","hc005_other","Main reason for not seeking a visit- other",1,"character"
"1125","hc006","Ever recommend by health care prvider to go to the hospital",0,"numeric"
"1126","hc007","Reasons decided against going to a hospital",0,"numeric"
"1127","hc007_other","Reason decided against going to a hospital- other",1,"character"
"1128","hc007s1","Reasons decided against going to a hospital- 1 Needed to work ",0,"numeric"
"1129","hc007s2","Reasons decided against going to a hospital- 2 Didn't want to give up a days wor",0,"numeric"
"1130","hc007s3","Reason against going to hospital- 3 Not enough money  ",0,"numeric"
"1131","hc007s4","Reason against going to  hospital- 4 unlikely to be effective Treatment",0,"numeric"
"1132","hc007s5","Reasons decided against going to a hospital- 5 Illness was not serious",0,"numeric"
"1133","hc007s6","Reasons decided against going to a hospital- 6 Nobody to accompany  ",0,"numeric"
"1134","hc007s7","Reason against going to  hospital- 7 No quality facilities available  ",0,"numeric"
"1135","hc007s8","Reasons decided against going to a hospital- 8 Had medicine at home ",0,"numeric"
"1136","hc007s9","Reason against going to hospital- 9 Family decided it wasn't required",0,"numeric"
"1137","hc007s10","Reason against going to  hospital- 10 Difficult to get health care provider",0,"numeric"
"1138","hc007s11","Reasons decided against going to a hospital-11 Other, please specify HC007_other",0,"numeric"
"1139","hc102","Respondent covered with health insurance",0,"numeric"
"1140","hc103","Types of health insurance covered",0,"numeric"
"1141","hc103_othercentral","Other Central  government health insurance schemes",1,"character"
"1142","hc103_community_cooperative","Community/ cooperative health insurance schemes",1,"character"
"1143","hc103_other","Types of health insurance covered - other",1,"character"
"1144","hc103_otherhealthinsurance","Health insurance through an employer",1,"character"
"1145","hc103_otherprivate","Privately purchased commercial health insurance",1,"character"
"1146","hc103_otherstatespecific","Types of health insurance covered - other State",1,"character"
"1147","hc103s1","Types of health insurance covered 1 Central Government Health Scheme (CGHS)",0,"numeric"
"1148","hc103s2","Types of health insurance covered 2 Employees State Insurance Scheme (ESIS)",0,"numeric"
"1149","hc103s3","Types of health insurance covered 3 Rashtriya Swasthya Bima Yojana (RSBY) ",0,"numeric"
